species.watershed,Watershed_name,Genus_spp,numyears,percyears,chiPval,chi_fearly,chi_flate,runsPval,numtransitions,trend,classification
carex_austr.N4D,N4D,carex_austr,31,0.42000000000000004,6.105499724505564e-6,0,0.8666666666666667,NA,1,1,Increasing
chlori_verti.N4D,N4D,chlori_verti,31,0.29000000000000004,0.001030537674362584,0,0.6,NA,3,1,Increasing
eleoch_compr.N4D,N4D,eleoch_compr,31,0.09999999999999998,NA,NA,NA,NA,4,NA,Rare
planta_virgi.N4D,N4D,planta_virgi,31,0.29000000000000004,0.001030537674362584,0,0.6,NA,3,1,Increasing
toxico_radic.N4D,N4D,toxico_radic,31,0.42000000000000004,6.105499724505564e-6,0,0.8666666666666667,NA,1,1,Increasing
verbas_blatt.N4D,N4D,verbas_blatt,31,0.16000000000000003,0.04204028171591283,0,0.3333333333333333,NA,5,1,Increasing
toxico_radic.4B,4B,toxico_radic,31,0.13,0.09348810510448448,0,0.26666666666666666,1.2238218346433187e-5,2,0,Recurrent
verben_urtic.4B,4B,verben_urtic,31,0.29000000000000004,0.001030537674362584,0,0.6,NA,5,1,Increasing
medica_lupul.N1B,N1B,medica_lupul,31,0.16000000000000003,0.04204028171591283,0,0.3333333333333333,NA,5,1,Increasing
agerat_altis.N20B,N20B,agerat_altis,31,0.39,2.6574051326725527e-5,0,0.8,NA,1,1,Increasing
carex_bland.N20B,N20B,carex_bland,31,0.030000000000000027,NA,NA,NA,NA,2,NA,Rare
rubus_pensi.N20B,N20B,rubus_pensi,31,0.39,2.6574051326725527e-5,0,0.8,NA,1,1,Increasing
dichan_ovale.N4D,N4D,dichan_ovale,31,0.29000000000000004,0.001030537674362584,0,0.6,NA,5,1,Increasing
senna_maril.20B,20B,senna_maril,31,0.13,0.09348810510448448,0,0.26666666666666666,0.2055398893616577,6,0,Random
solida_speci.N1B,N1B,solida_speci,31,0.18999999999999995,0.018164489689699026,0,0.4,NA,6,1,Increasing
galium_circa.N20B,N20B,galium_circa,31,0.31999999999999995,3.387421033652586e-4,0,0.6666666666666666,NA,3,1,Increasing
ribes_misso.N20B,N20B,ribes_misso,31,0.09999999999999998,NA,NA,NA,NA,3,NA,Rare
securi_varia.N20B,N20B,securi_varia,31,0.31999999999999995,3.387421033652586e-4,0,0.6666666666666666,NA,3,1,Increasing
carex_austr.1D,1D,carex_austr,31,0.030000000000000027,NA,NA,NA,NA,2,NA,Rare
carex_austr.4A,4A,carex_austr,31,0.06000000000000005,NA,NA,NA,NA,2,NA,Rare
desmod_panic.4B,4B,desmod_panic,31,0.13,0.09348810510448448,0,0.26666666666666666,0.005854677406542337,4,0,Recurrent
sporob_vagin.N1B,N1B,sporob_vagin,31,0.29000000000000004,0.001030537674362584,0,0.6,NA,3,1,Increasing
toxico_radic.N1B,N1B,toxico_radic,31,0.030000000000000027,NA,NA,NA,NA,2,NA,Rare
desmod_panic.N20B,N20B,desmod_panic,31,0.18999999999999995,0.018164489689699026,0,0.4,NA,5,1,Increasing
fallop_scand.N20B,N20B,fallop_scand,31,0.09999999999999998,NA,NA,NA,NA,6,NA,Rare
leersi_oryzo.N20B,N20B,leersi_oryzo,31,0.030000000000000027,NA,NA,NA,NA,2,NA,Rare
desmod_panic.N4A,N4A,desmod_panic,31,0.18999999999999995,0.018164489689699026,0,0.4,NA,4,1,Increasing
dianth_armer.N4A,N4A,dianth_armer,31,0.29000000000000004,0.001030537674362584,0,0.6,NA,3,1,Increasing
oenoth_bienn.N4A,N4A,oenoth_bienn,31,0.13,0.09348810510448448,0,0.26666666666666666,1.2238218346433187e-5,2,0,Recurrent
asclep_tuber.1D,1D,asclep_tuber,31,0.18999999999999995,0.018164489689699026,0,0.4,NA,3,1,Increasing
desmod_panic.20B,20B,desmod_panic,31,0.13,0.09348810510448448,0,0.26666666666666666,1.2238218346433187e-5,2,0,Recurrent
echina_angus.4A,4A,echina_angus,31,0.030000000000000027,NA,NA,NA,NA,2,NA,Rare
opunti_macro.4B,4B,opunti_macro,31,0.030000000000000027,NA,NA,NA,NA,2,NA,Rare
prunus_ameri.N1B,N1B,prunus_ameri,31,0.030000000000000027,NA,NA,NA,NA,2,NA,Rare
toxico_radic.N20B,N20B,toxico_radic,31,0.16000000000000003,0.04204028171591283,0,0.3333333333333333,NA,5,1,Increasing
symphy_pilos.N4D,N4D,symphy_pilos,31,0.22999999999999998,0.0074558999955622735,0,0.4666666666666667,NA,3,1,Increasing
cuscut_coryl.20B,20B,cuscut_coryl,31,0.09999999999999998,NA,NA,NA,NA,6,NA,Rare
euphor_david.20B,20B,euphor_david,31,0.22999999999999998,0.0074558999955622735,0,0.4666666666666667,NA,2,1,Increasing
galium_circa.20B,20B,galium_circa,31,0.13,0.09348810510448448,0,0.26666666666666666,0.005854677406542337,4,0,Recurrent
oxalis_dille.20B,20B,oxalis_dille,31,0.26,0.0028758670616075917,0,0.5333333333333333,NA,1,1,Increasing
rubus_occid.20B,20B,rubus_occid,31,0.26,0.0028758670616075917,0,0.5333333333333333,NA,1,1,Increasing
smilax_tamno.20B,20B,smilax_tamno,31,0.13,0.09348810510448448,0,0.26666666666666666,0.2055398893616577,6,0,Random
tragia_ramos.20B,20B,tragia_ramos,31,0.18999999999999995,0.018164489689699026,0,0.4,NA,4,1,Increasing
cuscut_indec.4A,4A,cuscut_indec,31,0.09999999999999998,NA,NA,NA,NA,4,NA,Rare
ophiog_vulga.4A,4A,ophiog_vulga,31,0.22999999999999998,0.0074558999955622735,0,0.4666666666666667,NA,2,1,Increasing
oxalis_dille.4A,4A,oxalis_dille,31,0.22999999999999998,0.0074558999955622735,0,0.4666666666666667,NA,2,1,Increasing
planta_virgi.4A,4A,planta_virgi,31,0.16000000000000003,0.04204028171591283,0,0.3333333333333333,NA,6,1,Increasing
celast_scand.4B,4B,celast_scand,31,0.22999999999999998,0.0074558999955622735,0,0.4666666666666667,NA,3,1,Increasing
cuscut_glome.4B,4B,cuscut_glome,31,0.06000000000000005,NA,NA,NA,NA,4,NA,Rare
cuscut_indec.4B,4B,cuscut_indec,31,0.13,0.09348810510448448,0,0.26666666666666666,0.005854677406542337,4,0,Recurrent
desmod_perpl.4B,4B,desmod_perpl,31,0.18999999999999995,0.018164489689699026,0,0.4,NA,3,1,Increasing
oxalis_dille.4B,4B,oxalis_dille,31,0.22999999999999998,0.0074558999955622735,0,0.4666666666666667,NA,2,1,Increasing
physal_virgi.4B,4B,physal_virgi,31,0.26,0.0028758670616075917,0,0.5333333333333333,NA,1,1,Increasing
solida_speci.4B,4B,solida_speci,31,0.06000000000000005,NA,NA,NA,NA,2,NA,Rare
vitis_ripar.4B,4B,vitis_ripar,31,0.13,0.09348810510448448,0,0.26666666666666666,3.755965225892386e-4,3,0,Recurrent
coryda_micra.N1B,N1B,coryda_micra,31,0.09999999999999998,NA,NA,NA,NA,6,NA,Rare
eragro_cilia.N1B,N1B,eragro_cilia,31,0.030000000000000027,NA,NA,NA,NA,2,NA,Rare
euphor_david.N1B,N1B,euphor_david,31,0.16000000000000003,0.04204028171591283,0,0.3333333333333333,NA,7,1,Increasing
euphor_macul.N1B,N1B,euphor_macul,31,0.26,0.0028758670616075917,0,0.5333333333333333,NA,1,1,Increasing
oxalis_dille.N1B,N1B,oxalis_dille,31,0.26,0.0028758670616075917,0,0.5333333333333333,NA,1,1,Increasing
tragia_ramos.N1B,N1B,tragia_ramos,31,0.26,0.0028758670616075917,0,0.5333333333333333,NA,1,1,Increasing
veroni_arven.N1B,N1B,veroni_arven,31,0.18999999999999995,0.018164489689699026,0,0.4,NA,5,1,Increasing
viola_misso.N1B,N1B,viola_misso,31,0.26,0.0028758670616075917,0,0.5333333333333333,NA,1,1,Increasing
arnogl_plant.N20B,N20B,arnogl_plant,31,0.09999999999999998,NA,NA,NA,NA,4,NA,Rare
botryc_virgi.N20B,N20B,botryc_virgi,31,0.18999999999999995,0.018164489689699026,0,0.4,NA,3,1,Increasing
coryph_misso.N20B,N20B,coryph_misso,31,0.26,0.0028758670616075917,0,0.5333333333333333,NA,1,1,Increasing
desmod_perpl.N20B,N20B,desmod_perpl,31,0.26,0.0028758670616075917,0,0.5333333333333333,NA,1,1,Increasing
draba_cunei.N20B,N20B,draba_cunei,31,0.26,0.0028758670616075917,0,0.5333333333333333,NA,1,1,Increasing
euphor_david.N20B,N20B,euphor_david,31,0.22999999999999998,0.0074558999955622735,0,0.4666666666666667,NA,3,1,Increasing
euphor_macul.N20B,N20B,euphor_macul,31,0.22999999999999998,0.0074558999955622735,0,0.4666666666666667,NA,3,1,Increasing
morus_alba.N20B,N20B,morus_alba,31,0.26,0.0028758670616075917,0,0.5333333333333333,NA,1,1,Increasing
oxalis_dille.N20B,N20B,oxalis_dille,31,0.26,0.0028758670616075917,0,0.5333333333333333,NA,1,1,Increasing
phryma_lepto.N20B,N20B,phryma_lepto,31,0.06000000000000005,NA,NA,NA,NA,4,NA,Rare
planta_virgi.N20B,N20B,planta_virgi,31,0.26,0.0028758670616075917,0,0.5333333333333333,NA,1,1,Increasing
setari_virid.N20B,N20B,setari_virid,31,0.26,0.0028758670616075917,0,0.5333333333333333,NA,1,1,Increasing
solida_gigan.N20B,N20B,solida_gigan,31,0.26,0.0028758670616075917,0,0.5333333333333333,NA,1,1,Increasing
sporob_vagin.N20B,N20B,sporob_vagin,31,0.26,0.0028758670616075917,0,0.5333333333333333,NA,1,1,Increasing
tragia_ramos.N20B,N20B,tragia_ramos,31,0.26,0.0028758670616075917,0,0.5333333333333333,NA,1,1,Increasing
ulmus_rubra.N20B,N20B,ulmus_rubra,31,0.26,0.0028758670616075917,0,0.5333333333333333,NA,1,1,Increasing
veroni_arven.N20B,N20B,veroni_arven,31,0.22999999999999998,0.0074558999955622735,0,0.4666666666666667,NA,3,1,Increasing
viola_misso.N20B,N20B,viola_misso,31,0.26,0.0028758670616075917,0,0.5333333333333333,NA,1,1,Increasing
vitis_ripar.N20B,N20B,vitis_ripar,31,0.18999999999999995,0.018164489689699026,0,0.4,NA,3,1,Increasing
cuscut_indec.N4A,N4A,cuscut_indec,31,0.06000000000000005,NA,NA,NA,NA,3,NA,Rare
desmod_perpl.N4A,N4A,desmod_perpl,31,0.18999999999999995,0.018164489689699026,0,0.4,NA,3,1,Increasing
oxalis_dille.N4A,N4A,oxalis_dille,31,0.26,0.0028758670616075917,0,0.5333333333333333,NA,1,1,Increasing
planta_virgi.N4A,N4A,planta_virgi,31,0.26,0.0028758670616075917,0,0.5333333333333333,NA,1,1,Increasing
polygo_avicu.N4A,N4A,polygo_avicu,31,0.16000000000000003,0.04204028171591283,0,0.3333333333333333,NA,4,1,Increasing
rubus_pensi.N4A,N4A,rubus_pensi,31,0.26,0.0028758670616075917,0,0.5333333333333333,NA,1,1,Increasing
spiran_verna.N4A,N4A,spiran_verna,31,0.09999999999999998,NA,NA,NA,NA,5,NA,Rare
sporob_vagin.N4A,N4A,sporob_vagin,31,0.26,0.0028758670616075917,0,0.5333333333333333,NA,1,1,Increasing
tragia_ramos.N4A,N4A,tragia_ramos,31,0.26,0.0028758670616075917,0,0.5333333333333333,NA,1,1,Increasing
tricho_brach.N4A,N4A,tricho_brach,31,0.06000000000000005,NA,NA,NA,NA,4,NA,Rare
arenar_serpy.N4D,N4D,arenar_serpy,31,0.06000000000000005,NA,NA,NA,NA,3,NA,Rare
botryc_virgi.N4D,N4D,botryc_virgi,31,0.26,0.0028758670616075917,0,0.5333333333333333,NA,1,1,Increasing
coryda_micra.N4D,N4D,coryda_micra,31,0.06000000000000005,NA,NA,NA,NA,4,NA,Rare
cuscut_glome.N4D,N4D,cuscut_glome,31,0.06000000000000005,NA,NA,NA,NA,4,NA,Rare
desmod_perpl.N4D,N4D,desmod_perpl,31,0.26,0.0028758670616075917,0,0.5333333333333333,NA,1,1,Increasing
euphor_david.N4D,N4D,euphor_david,31,0.16000000000000003,0.04204028171591283,0,0.3333333333333333,NA,7,1,Increasing
euphor_macul.N4D,N4D,euphor_macul,31,0.26,0.0028758670616075917,0,0.5333333333333333,NA,1,1,Increasing
oxalis_dille.N4D,N4D,oxalis_dille,31,0.26,0.0028758670616075917,0,0.5333333333333333,NA,1,1,Increasing
parthe_quinq.N4D,N4D,parthe_quinq,31,0.26,0.0028758670616075917,0,0.5333333333333333,NA,1,1,Increasing
paspal_setac.N4D,N4D,paspal_setac,31,0.26,0.0028758670616075917,0,0.5333333333333333,NA,1,1,Increasing
solida_speci.N4D,N4D,solida_speci,31,0.26,0.0028758670616075917,0,0.5333333333333333,NA,1,1,Increasing
sporob_vagin.N4D,N4D,sporob_vagin,31,0.26,0.0028758670616075917,0,0.5333333333333333,NA,1,1,Increasing
tragia_ramos.N4D,N4D,tragia_ramos,31,0.26,0.0028758670616075917,0,0.5333333333333333,NA,1,1,Increasing
veroni_arven.N4D,N4D,veroni_arven,31,0.26,0.0028758670616075917,0,0.5333333333333333,NA,1,1,Increasing
viola_misso.N4D,N4D,viola_misso,31,0.26,0.0028758670616075917,0,0.5333333333333333,NA,1,1,Increasing
zizia_aurea.N4D,N4D,zizia_aurea,31,0.030000000000000027,NA,NA,NA,NA,2,NA,Rare
erecht_hiera.1D,1D,erecht_hiera,31,0.09999999999999998,NA,NA,NA,NA,4,NA,Rare
panicu_capil.1D,1D,panicu_capil,31,0.06000000000000005,NA,NA,NA,NA,4,NA,Rare
hackel_virgi.20B,20B,hackel_virgi,31,0.18999999999999995,0.018164489689699026,0,0.4,NA,2,1,Increasing
ophiog_vulga.20B,20B,ophiog_vulga,31,0.030000000000000027,NA,NA,NA,NA,2,NA,Rare
opunti_macro.20B,20B,opunti_macro,31,0.09999999999999998,NA,NA,NA,NA,4,NA,Rare
viola_misso.20B,20B,viola_misso,31,0.22999999999999998,0.0074558999955622735,0,0.4666666666666667,NA,1,1,Increasing
euphor_denta.4A,4A,euphor_denta,31,0.06000000000000005,NA,NA,NA,NA,2,NA,Rare
euphor_macul.4A,4A,euphor_macul,31,0.030000000000000027,NA,NA,NA,NA,2,NA,Rare
pseudo_obtus.4A,4A,pseudo_obtus,31,0.06000000000000005,NA,NA,NA,NA,4,NA,Rare
apocyn_canna.N1B,N1B,apocyn_canna,31,0.09999999999999998,NA,NA,NA,NA,3,NA,Rare
chlori_verti.N1B,N1B,chlori_verti,31,0.22999999999999998,0.0074558999955622735,0,0.4666666666666667,NA,1,1,Increasing
evolvu_nutta.N1B,N1B,evolvu_nutta,31,0.06000000000000005,NA,NA,NA,NA,4,NA,Rare
paspal_setac.N1B,N1B,paspal_setac,31,0.22999999999999998,0.0074558999955622735,0,0.4666666666666667,NA,1,1,Increasing
physal_longi.N1B,N1B,physal_longi,31,0.030000000000000027,NA,NA,NA,NA,2,NA,Rare
symphy_lance.N1B,N1B,symphy_lance,31,0.030000000000000027,NA,NA,NA,NA,2,NA,Rare
carex_grise.N20B,N20B,carex_grise,31,0.22999999999999998,0.0074558999955622735,0,0.4666666666666667,NA,1,1,Increasing
chenop_album.N20B,N20B,chenop_album,31,0.06000000000000005,NA,NA,NA,NA,4,NA,Rare
cuscut_indec.N20B,N20B,cuscut_indec,31,0.09999999999999998,NA,NA,NA,NA,3,NA,Rare
leucos_multi.N20B,N20B,leucos_multi,31,0.13,0.09348810510448448,0,0.26666666666666666,0.047322364103480605,5,0,Recurrent
ophiog_vulga.N20B,N20B,ophiog_vulga,31,0.18999999999999995,0.018164489689699026,0,0.4,NA,3,1,Increasing
physal_longi.N20B,N20B,physal_longi,31,0.030000000000000027,NA,NA,NA,NA,2,NA,Rare
rubus_occid.N20B,N20B,rubus_occid,31,0.22999999999999998,0.0074558999955622735,0,0.4666666666666667,NA,1,1,Increasing
celtis_occid.N4A,N4A,celtis_occid,31,0.16000000000000003,0.04204028171591283,0,0.3333333333333333,NA,4,1,Increasing
erecht_hiera.N4A,N4A,erecht_hiera,31,0.06000000000000005,NA,NA,NA,NA,4,NA,Rare
euphor_denta.N4A,N4A,euphor_denta,31,0.13,0.09348810510448448,0,0.26666666666666666,0.005854677406542337,4,0,Recurrent
euphor_macul.N4A,N4A,euphor_macul,31,0.18999999999999995,0.018164489689699026,0,0.4,NA,3,1,Increasing
oenoth_villo.N4A,N4A,oenoth_villo,31,0.18999999999999995,0.018164489689699026,0,0.4,NA,3,1,Increasing
pyrus_calle.N4A,N4A,pyrus_calle,31,0.16000000000000003,0.04204028171591283,0,0.3333333333333333,NA,5,1,Increasing
sanicu_canad.N4A,N4A,sanicu_canad,31,0.16000000000000003,0.04204028171591283,0,0.3333333333333333,NA,3,1,Increasing
verbas_blatt.N4A,N4A,verbas_blatt,31,0.030000000000000027,NA,NA,NA,NA,2,NA,Rare
carex_grise.N4D,N4D,carex_grise,31,0.22999999999999998,0.0074558999955622735,0,0.4666666666666667,NA,1,1,Increasing
commel_erect.N4D,N4D,commel_erect,31,0.06000000000000005,NA,NA,NA,NA,2,NA,Rare
sanicu_canad.N4D,N4D,sanicu_canad,31,0.22999999999999998,0.0074558999955622735,0,0.4666666666666667,NA,1,1,Increasing
parthe_quinq.20B,20B,parthe_quinq,31,0.18999999999999995,0.018164489689699026,0,0.4,NA,1,1,Increasing
solanu_rostr.20B,20B,solanu_rostr,31,0.030000000000000027,NA,NA,NA,NA,2,NA,Rare
torili_arven.20B,20B,torili_arven,31,0.16000000000000003,0.04204028171591283,0,0.3333333333333333,NA,3,1,Increasing
vitis_ripar.20B,20B,vitis_ripar,31,0.030000000000000027,NA,NA,NA,NA,2,NA,Rare
oenoth_serru.4A,4A,oenoth_serru,31,0.13,0.09348810510448448,0,0.26666666666666666,1.2238218346433187e-5,2,0,Recurrent
rubus_pensi.4A,4A,rubus_pensi,31,0.18999999999999995,0.018164489689699026,0,0.4,NA,1,1,Increasing
ulmus_rubra.4A,4A,ulmus_rubra,31,0.06000000000000005,NA,NA,NA,NA,4,NA,Rare
ambros_trifi.4B,4B,ambros_trifi,31,0.030000000000000027,NA,NA,NA,NA,2,NA,Rare
carex_austr.4B,4B,carex_austr,31,0.16000000000000003,0.04204028171591283,0,0.3333333333333333,NA,3,1,Increasing
oenoth_villo.4B,4B,oenoth_villo,31,0.06000000000000005,NA,NA,NA,NA,4,NA,Rare
rubus_occid.4B,4B,rubus_occid,31,0.18999999999999995,0.018164489689699026,0,0.4,NA,1,1,Increasing
ulmus_rubra.4B,4B,ulmus_rubra,31,0.16000000000000003,0.04204028171591283,0,0.3333333333333333,NA,3,1,Increasing
viola_misso.4B,4B,viola_misso,31,0.09999999999999998,NA,NA,NA,NA,4,NA,Rare
carex_grise.N1B,N1B,carex_grise,31,0.18999999999999995,0.018164489689699026,0,0.4,NA,1,1,Increasing
cuscut_indec.N1B,N1B,cuscut_indec,31,0.09999999999999998,NA,NA,NA,NA,4,NA,Rare
monole_nutta.N1B,N1B,monole_nutta,31,0.16000000000000003,0.04204028171591283,0,0.3333333333333333,NA,3,1,Increasing
oenoth_villo.N1B,N1B,oenoth_villo,31,0.16000000000000003,0.04204028171591283,0,0.3333333333333333,NA,3,1,Increasing
cratae_molli.N20B,N20B,cratae_molli,31,0.16000000000000003,0.04204028171591283,0,0.3333333333333333,NA,3,1,Increasing
hackel_virgi.N20B,N20B,hackel_virgi,31,0.06000000000000005,NA,NA,NA,NA,4,NA,Rare
malvas_angus.N20B,N20B,malvas_angus,31,0.06000000000000005,NA,NA,NA,NA,3,NA,Rare
pseudo_obtus.N20B,N20B,pseudo_obtus,31,0.030000000000000027,NA,NA,NA,NA,2,NA,Rare
sanicu_canad.N20B,N20B,sanicu_canad,31,0.18999999999999995,0.018164489689699026,0,0.4,NA,1,1,Increasing
agerat_altis.N4A,N4A,agerat_altis,31,0.16000000000000003,0.04204028171591283,0,0.3333333333333333,NA,3,1,Increasing
desmod_canes.N4A,N4A,desmod_canes,31,0.030000000000000027,NA,NA,NA,NA,2,NA,Rare
draba_brach.N4A,N4A,draba_brach,31,0.13,0.09348810510448448,0,0.26666666666666666,1.2238218346433187e-5,2,0,Recurrent
lepidi_virgi.N4A,N4A,lepidi_virgi,31,0.18999999999999995,0.018164489689699026,0,0.4,NA,1,1,Increasing
lesped_xmann.N4A,N4A,lesped_xmann,31,0.18999999999999995,0.018164489689699026,0,0.4,NA,1,1,Increasing
ulmus_rubra.N4A,N4A,ulmus_rubra,31,0.030000000000000027,NA,NA,NA,NA,2,NA,Rare
verben_urtic.N4A,N4A,verben_urtic,31,0.13,0.09348810510448448,0,0.26666666666666666,3.755965225892386e-4,3,0,Recurrent
veroni_arven.N4A,N4A,veroni_arven,31,0.18999999999999995,0.018164489689699026,0,0.4,NA,1,1,Increasing
anemon_carol.N4D,N4D,anemon_carol,31,0.06000000000000005,NA,NA,NA,NA,2,NA,Rare
oenoth_villo.N4D,N4D,oenoth_villo,31,0.16000000000000003,0.04204028171591283,0,0.3333333333333333,NA,3,1,Increasing
polygo_avicu.N4D,N4D,polygo_avicu,31,0.030000000000000027,NA,NA,NA,NA,2,NA,Rare
rubus_occid.N4D,N4D,rubus_occid,31,0.18999999999999995,0.018164489689699026,0,0.4,NA,1,1,Increasing
solida_canad.N4D,N4D,solida_canad,31,0.18999999999999995,0.018164489689699026,0,0.4,NA,1,1,Increasing
taraxa_offic.N4D,N4D,taraxa_offic,31,0.030000000000000027,NA,NA,NA,NA,2,NA,Rare
zantho_ameri.N4D,N4D,zantho_ameri,31,0.13,0.09348810510448448,0,0.26666666666666666,3.755965225892386e-4,3,0,Recurrent
teucri_canad.1D,1D,teucri_canad,31,0.13,0.09348810510448448,0,0.26666666666666666,3.755965225892386e-4,3,0,Recurrent
desmod_perpl.20B,20B,desmod_perpl,31,0.16000000000000003,0.04204028171591283,0,0.3333333333333333,NA,1,1,Increasing
lonice_maack.20B,20B,lonice_maack,31,0.16000000000000003,0.04204028171591283,0,0.3333333333333333,NA,1,1,Increasing
pyrus_calle.20B,20B,pyrus_calle,31,0.16000000000000003,0.04204028171591283,0,0.3333333333333333,NA,1,1,Increasing
sanicu_canad.20B,20B,sanicu_canad,31,0.13,0.09348810510448448,0,0.26666666666666666,3.755965225892386e-4,3,0,Recurrent
cyperu_xmeso.N1B,N1B,cyperu_xmeso,31,0.06000000000000005,NA,NA,NA,NA,2,NA,Rare
mirabi_albid.N1B,N1B,mirabi_albid,31,0.06000000000000005,NA,NA,NA,NA,3,NA,Rare
pediom_tenui.N1B,N1B,pediom_tenui,31,0.13,0.09348810510448448,0,0.26666666666666666,3.755965225892386e-4,3,0,Recurrent
physal_virgi.N1B,N1B,physal_virgi,31,0.16000000000000003,0.04204028171591283,0,0.3333333333333333,NA,1,1,Increasing
setari_virid.N1B,N1B,setari_virid,31,0.16000000000000003,0.04204028171591283,0,0.3333333333333333,NA,1,1,Increasing
celast_scand.N20B,N20B,celast_scand,31,0.16000000000000003,0.04204028171591283,0,0.3333333333333333,NA,1,1,Increasing
cyperu_xmeso.N20B,N20B,cyperu_xmeso,31,0.13,0.09348810510448448,0,0.26666666666666666,1.2238218346433187e-5,2,0,Recurrent
lesped_cunea.N20B,N20B,lesped_cunea,31,0.06000000000000005,NA,NA,NA,NA,4,NA,Rare
pediom_tenui.N20B,N20B,pediom_tenui,31,0.16000000000000003,0.04204028171591283,0,0.3333333333333333,NA,1,1,Increasing
callir_invol.N4A,N4A,callir_invol,31,0.13,0.09348810510448448,0,0.26666666666666666,3.755965225892386e-4,3,0,Recurrent
carex_bickn.N4A,N4A,carex_bickn,31,0.16000000000000003,0.04204028171591283,0,0.3333333333333333,NA,1,1,Increasing
planta_arist.N4A,N4A,planta_arist,31,0.030000000000000027,NA,NA,NA,NA,2,NA,Rare
setari_virid.N4A,N4A,setari_virid,31,0.13,0.09348810510448448,0,0.26666666666666666,1.2238218346433187e-5,2,0,Recurrent
astrag_lotif.N4D,N4D,astrag_lotif,31,0.09999999999999998,NA,NA,NA,NA,2,NA,Rare
lesped_cunea.N4D,N4D,lesped_cunea,31,0.030000000000000027,NA,NA,NA,NA,2,NA,Rare
pseudo_obtus.N4D,N4D,pseudo_obtus,31,0.09999999999999998,NA,NA,NA,NA,5,NA,Rare
setari_virid.N4D,N4D,setari_virid,31,0.06000000000000005,NA,NA,NA,NA,4,NA,Rare
carex_austr.20B,20B,carex_austr,31,0.13,0.09348810510448448,0,0.26666666666666666,1.9998841638841e-7,1,0,Recurrent
tragia_ramos.4A,4A,tragia_ramos,31,0.06000000000000005,NA,NA,NA,NA,3,NA,Rare
elymus_virgi.4B,4B,elymus_virgi,31,0.030000000000000027,NA,NA,NA,NA,2,NA,Rare
parthe_quinq.4B,4B,parthe_quinq,31,0.06000000000000005,NA,NA,NA,NA,3,NA,Rare
lepidi_virgi.N1B,N1B,lepidi_virgi,31,0.030000000000000027,NA,NA,NA,NA,2,NA,Rare
euphor_prost.N20B,N20B,euphor_prost,31,0.030000000000000027,NA,NA,NA,NA,2,NA,Rare
helian_pauci.N20B,N20B,helian_pauci,31,0.13,0.09348810510448448,0,0.26666666666666666,1.9998841638841e-7,1,0,Recurrent
paspal_setac.N20B,N20B,paspal_setac,31,0.13,0.09348810510448448,0,0.26666666666666666,1.9998841638841e-7,1,0,Recurrent
agalin_densi.N4A,N4A,agalin_densi,31,0.030000000000000027,NA,NA,NA,NA,2,NA,Rare
carex_grise.N4A,N4A,carex_grise,31,0.13,0.09348810510448448,0,0.26666666666666666,1.9998841638841e-7,1,0,Recurrent
heliop_helia.N4A,N4A,heliop_helia,31,0.13,0.09348810510448448,0,0.26666666666666666,1.9998841638841e-7,1,0,Recurrent
polygo_ramos.N4A,N4A,polygo_ramos,31,0.030000000000000027,NA,NA,NA,NA,2,NA,Rare
ulmus_ameri.N4A,N4A,ulmus_ameri,31,0.13,0.09348810510448448,0,0.26666666666666666,1.9998841638841e-7,1,0,Recurrent
draba_brach.N4D,N4D,draba_brach,31,0.030000000000000027,NA,NA,NA,NA,2,NA,Rare
persic_hydro.20B,20B,persic_hydro,31,0.09999999999999998,NA,NA,NA,NA,1,NA,Rare
phryma_lepto.20B,20B,phryma_lepto,31,0.09999999999999998,NA,NA,NA,NA,1,NA,Rare
solida_canad.20B,20B,solida_canad,31,0.09999999999999998,NA,NA,NA,NA,1,NA,Rare
oenoth_villo.4A,4A,oenoth_villo,31,0.030000000000000027,NA,NA,NA,NA,2,NA,Rare
hackel_virgi.4B,4B,hackel_virgi,31,0.030000000000000027,NA,NA,NA,NA,2,NA,Rare
pariet_pensy.4B,4B,pariet_pensy,31,0.06000000000000005,NA,NA,NA,NA,2,NA,Rare
buglos_arven.N1B,N1B,buglos_arven,31,0.030000000000000027,NA,NA,NA,NA,2,NA,Rare
capsel_bursa.N1B,N1B,capsel_bursa,31,0.030000000000000027,NA,NA,NA,NA,2,NA,Rare
cynanc_laeve.N1B,N1B,cynanc_laeve,31,0.030000000000000027,NA,NA,NA,NA,2,NA,Rare
desmod_perpl.N1B,N1B,desmod_perpl,31,0.09999999999999998,NA,NA,NA,NA,1,NA,Rare
draba_brach.N1B,N1B,draba_brach,31,0.030000000000000027,NA,NA,NA,NA,2,NA,Rare
dyssod_pappo.N1B,N1B,dyssod_pappo,31,0.030000000000000027,NA,NA,NA,NA,2,NA,Rare
helian_tuber.N20B,N20B,helian_tuber,31,0.09999999999999998,NA,NA,NA,NA,1,NA,Rare
oenoth_villo.N20B,N20B,oenoth_villo,31,0.09999999999999998,NA,NA,NA,NA,1,NA,Rare
polygo_avicu.N20B,N20B,polygo_avicu,31,0.09999999999999998,NA,NA,NA,NA,1,NA,Rare
capsel_bursa.N4A,N4A,capsel_bursa,31,0.030000000000000027,NA,NA,NA,NA,2,NA,Rare
chenop_album.N4A,N4A,chenop_album,31,0.030000000000000027,NA,NA,NA,NA,2,NA,Rare
digita_sangu.N4A,N4A,digita_sangu,31,0.06000000000000005,NA,NA,NA,NA,3,NA,Rare
