DATACODE,RECTYPE,RECYEAR,RECMONTH,RECDAY,WATERSHED,SOILTYPE,REPSITE,SPCODE,SPECIES,FIRSTINSTAR,SECTHIRDINSTAR,FORTHINSTAR,FIFTHINSTAR,FEMALE,MALE,TOTAL,COMMENTS
CGR02,3,2012,7,16,0SUB,,b,20,syrbula admirabil,,,,,1,1,2,
CGR02,3,2012,7,16,0SUB,,b,21,orphulella speciosa,2,,,,8,5,15,
CGR02,3,2012,7,16,0SUB,,b,23,mermiria bivitatta,,,,,2,,2,
CGR02,3,2012,7,16,0SUB,,b,29,ageneotett deorum,,,,,2,,2,
CGR02,3,2012,7,16,0SUB,,b,33,arphia xanthopte,,,,,,2,2,
CGR02,3,2012,7,16,0SUB,,b,51,pardalopho spp.,3,4,,,,,7,
CGR02,3,2012,7,16,N20B,,a,5,campylacan olivacea,,4,1,,,,5,
CGR02,3,2012,7,16,N20B,,a,9,phoetaliot nebrascen,,1,2,,,,3,
CGR02,3,2012,7,16,N20B,,a,10,melanoplus scudderi,,1,,,,,1,
CGR02,3,2012,7,16,N20B,,a,12,melanoplus femurrubr,17,2,3,,2,,24,
CGR02,3,2012,7,16,N20B,,a,15,melanoplus keeleri,,,1,1,,,2,
CGR02,3,2012,7,16,N20B,,a,16,melanoplus bivittatu,,,,,,1,1,
CGR02,3,2012,7,16,N20B,,a,17,melanoplus confusus,,,,,,1,1,
CGR02,3,2012,7,16,N20B,,a,20,syrbula admirabil,,,,,2,1,3,
CGR02,3,2012,7,16,N20B,,a,21,orphulella speciosa,,,,,5,7,12,
CGR02,3,2012,7,16,N20B,,a,29,ageneotett deorum,,,,,,1,1,
CGR02,3,2012,7,16,N20B,,a,30,mermiria spp.,1,,,,,,1,
CGR02,3,2012,7,16,N20B,,a,31,chortophag viridifas,,,,,1,,1,
CGR02,3,2012,7,16,N20B,,a,33,arphia xanthopte,,1,,1,,,2,
CGR02,3,2012,7,16,N20B,,a,34,arphia simplex,,,,,,1,1,
CGR02,3,2012,7,16,N20B,,a,40,arphia spp.,1,1,,,,,2,
CGR02,3,2012,7,16,N20B,,a,41,unknown,1,1,,,,,2,
CGR02,3,2012,7,16,N20B,,b,4,hypochlora alba,,,,,1,,1,
CGR02,3,2012,7,16,N20B,,b,5,campylacan olivacea,,2,2,,,,4,
CGR02,3,2012,7,16,N20B,,b,9,phoetaliot nebrascen,,15,2,,,,17,
CGR02,3,2012,7,16,N20B,,b,10,melanoplus scudderi,,1,,,,,1,
CGR02,3,2012,7,16,N20B,,b,12,melanoplus femurrubr,2,,2,1,,,5,
CGR02,3,2012,7,16,N20B,,b,18,melanoplus spp.,1,,,,,,1,
CGR02,3,2012,7,16,N20B,,b,20,syrbula admirabil,,,,6,,2,8,
CGR02,3,2012,7,16,N20B,,b,21,orphulella speciosa,,,,,1,2,3,
CGR02,3,2012,7,16,N20B,,b,40,arphia spp.,,,1,,,,1,
CGR02,3,2012,7,16,N20B,,b,51,pardalopho spp.,4,1,,,,,5,
CGR02,3,2012,7,16,N01B,,a,5,campylacan olivacea,1,4,2,1,,,8,
CGR02,3,2012,7,16,N01B,,a,10,melanoplus scudderi,,,,1,,,1,
CGR02,3,2012,7,16,N01B,,a,12,melanoplus femurrubr,16,4,,1,2,1,24,
CGR02,3,2012,7,16,N01B,,a,18,melanoplus spp.,1,,,,,,1,
CGR02,3,2012,7,16,N01B,,a,20,syrbula admirabil,,,,,1,1,2,
CGR02,3,2012,7,16,N01B,,a,21,orphulella speciosa,,,,2,11,3,16,
CGR02,3,2012,7,16,N01B,,a,29,ageneotett deorum,,,,,,1,1,
CGR02,3,2012,7,16,N01B,,a,36,hadrotetti trifascia,,,,,,1,1,
CGR02,3,2012,7,16,N01B,,b,4,hypochlora alba,,,,,1,1,2,
CGR02,3,2012,7,16,N01B,,b,5,campylacan olivacea,,7,3,,,,10,
CGR02,3,2012,7,16,N01B,,b,6,hesperotet speciosus,,,,1,3,,4,
CGR02,3,2012,7,16,N01B,,b,7,hesperotet viridis,,,,,,1,1,
CGR02,3,2012,7,16,N01B,,b,9,phoetaliot nebrascen,,2,5,,,,7,
CGR02,3,2012,7,16,N01B,,b,11,melanoplus sanguinip,,,,,1,,1,
CGR02,3,2012,7,16,N01B,,b,12,melanoplus femurrubr,3,1,1,3,,1,9,
CGR02,3,2012,7,16,N01B,,b,15,melanoplus keeleri,1,,1,,,,2,
CGR02,3,2012,7,16,N01B,,b,16,melanoplus bivittatu,,,,,1,3,4,
CGR02,3,2012,7,16,N01B,,b,17,melanoplus confusus,,,,,,2,2,
CGR02,3,2012,7,16,N01B,,b,18,melanoplus spp.,,,,,1,,1,
CGR02,3,2012,7,16,N01B,,b,20,syrbula admirabil,,,1,2,1,,4,
CGR02,3,2012,7,16,N01B,,b,21,orphulella speciosa,,,,1,9,11,21,
CGR02,3,2012,7,16,N01B,,b,22,mermiria picta,,,,,,1,1,
CGR02,3,2012,7,16,N01B,,b,23,mermiria bivitatta,,,,,1,,1,
CGR02,3,2012,7,16,N01B,,b,29,ageneotett deorum,,,,,,2,2,
CGR02,3,2012,7,16,N01B,,b,33,arphia xanthopte,,,,1,,1,2,
CGR02,3,2012,7,16,N01B,,b,39,pardalopho haldemani,,,,,1,,1,
CGR02,3,2012,7,16,N01B,,b,40,arphia spp.,1,,,,,,1,
CGR02,3,2012,7,16,N01B,,b,51,pardalopho spp.,2,4,,,,,6,
CGR02,3,2012,7,16,002D,,a,4,hypochlora alba,,,,,1,,1,
CGR02,3,2012,7,16,002D,,a,5,campylacan olivacea,,1,,,,,1,
CGR02,3,2012,7,16,002D,,a,9,phoetaliot nebrascen,,37,2,,,,39,
CGR02,3,2012,7,16,002D,,a,10,melanoplus scudderi	,,,,1,,,1,
CGR02,3,2012,7,16,002D,,a,18,melanoplus spp.,1,,,,,,1,
CGR02,3,2012,7,16,002D,,a,21,orphulella speciosa,,,3,4,,3,10,
CGR02,3,2012,7,16,002D,,a,23,mermiria bivitatta,,,,1,1,,2,
CGR02,3,2012,7,16,002D,,a,33,arphia xanthopte,,1,,,,,1,
CGR02,3,2012,7,16,002D,,b,4,hypochlora alba,,,1,,,1,2,
CGR02,3,2012,7,16,002D,,b,5,campylacan olivacea,,,1,,,,1,
CGR02,3,2012,7,16,002D,,b,9,phoetaliot nebrascen,1,40,11,4,,,56,
CGR02,3,2012,7,16,002D,,b,12,melanoplus femurrubr,2,1,,,,,3,
CGR02,3,2012,7,16,002D,,b,15,melanoplus keeleri,,1,,1,,,2,
CGR02,3,2012,7,16,002D,,b,16,melanoplus bivittatu,,,,,,1,1,
CGR02,3,2012,7,16,002D,,b,20,syrbula admirabil,,,,,,1,1,
CGR02,3,2012,7,16,002D,,b,21,orphulella speciosa,,,1,8,3,2,14,
CGR02,3,2012,7,16,002D,,b,23,mermiria bivitatta,,,,,,1,1,
CGR02,3,2012,7,16,0SPB,,a,5,campylacan olivacea,,1,1,,,,2,
CGR02,3,2012,7,16,0SPB,,a,9,phoetaliot nebrascen,,17,23,12,,,52,
CGR02,3,2012,7,16,0SPB,,a,12,melanoplus femurrubr,1,,,,,,1,
CGR02,3,2012,7,16,0SPB,,a,15,melanoplus keeleri,,,1,4,,1,6,
CGR02,3,2012,7,16,0SPB,,a,16,melanoplus bivittatu,,,,,1,,1,
CGR02,3,2012,7,16,0SPB,,a,20,syrbula admirabil,,1,,,,,1,
CGR02,3,2012,7,16,0SPB,,a,21,orphulella speciosa,,1,,1,24,30,56,
CGR02,3,2012,7,16,0SPB,,a,22,mermiria picta,,,,1,,,1,
CGR02,3,2012,7,16,0SPB,,a,23,mermiria bivitatta,,,,2,1,2,5,
CGR02,3,2012,7,16,0SPB,,a,29,ageneotett deorum,,,,,,1,1,
CGR02,3,2012,7,16,0SPB,,a,31,chortophag viridifas,,,,,1,,1,
CGR02,3,2012,7,16,0SPB,,a,33,arphia xanthopte,,,,1,,,1,
CGR02,3,2012,7,16,0SPB,,a,39,pardalopho haldemani,,,,,1,,1,
CGR02,3,2012,7,16,0SPB,,a,51,pardalopho spp.,2,4,,,,,6,
CGR02,3,2012,7,16,0SPB,,b,5,campylacan olivacea,,1,,,,,1,
CGR02,3,2012,7,16,0SPB,,b,9,phoetaliot nebrascen,,14,16,6,,,36,
CGR02,3,2012,7,16,0SPB,,b,12,melanoplus femurrubr,1,,,,,,1,
CGR02,3,2012,7,16,0SPB,,b,15,melanoplus keeleri,,,,,,1,1,
CGR02,3,2012,7,16,0SPB,,b,21,orphulella speciosa,1,,,2,40,41,84,
CGR02,3,2012,7,16,0SPB,,b,22,mermiria picta,,,1,,,,1,
CGR02,3,2012,7,16,0SPB,,b,23,mermiria bivitatta,,,,,3,3,6,
CGR02,3,2012,7,16,0SPB,,b,28,boopedon gracile,,,,,,1,1,
CGR02,3,2012,7,16,0SPB,,b,51,pardalopho spp.,3,13,,,,,16,
CGR02,3,2012,7,16,N04D,,a,4,hypochlora alba,,,1,,,1,2,
CGR02,3,2012,7,16,N04D,,a,5,campylacan olivacea,,3,1,,,,4,
CGR02,3,2012,7,16,N04D,,a,9,phoetaliot nebrascen,,2,,,,,2,
CGR02,3,2012,7,16,N04D,,a,10,melanoplus scudderi,,,2,,,,2,
CGR02,3,2012,7,16,N04D,,a,12,melanoplus femurrubr,4,1,1,,,,6,
CGR02,3,2012,7,16,N04D,,a,15,melanoplus keeleri,,1,1,,,,2,
CGR02,3,2012,7,16,N04D,,a,16,melanoplus bivittatu,,,,1,,,1,
CGR02,3,2012,7,16,N04D,,a,20,syrbula admirabil,,2,,,,,2,
CGR02,3,2012,7,16,N04D,,a,21,orphulella speciosa,1,,,,,2,3,
CGR02,3,2012,7,16,N04D,,a,23,mermiria bivitatta,,,,1,1,,2,
CGR02,3,2012,7,16,N04D,,a,29,ageneotett deorum,,,,,,1,1,
CGR02,3,2012,7,16,N04D,,a,41,unknown,1,,,,,,1,
CGR02,3,2012,7,16,N04D,,a,51,pardalopho spp.,,1,,,,,1,
CGR02,3,2012,7,16,N04D,,b,5,campylacan olivacea,,3,,,,,3,
CGR02,3,2012,7,16,N04D,,b,8,hesperotet spp.,1,,,,,,1,
CGR02,3,2012,7,16,N04D,,b,9,phoetaliot nebrascen,,1,1,,,,2,
CGR02,3,2012,7,16,N04D,,b,10,melanoplus scudderi,,1,,,,,1,
CGR02,3,2012,7,16,N04D,,b,12,melanoplus femurrubr,12,1,1,,1,,15,
CGR02,3,2012,7,16,N04D,,b,15,melanoplus keeleri,,,1,1,,,2,
CGR02,3,2012,7,16,N04D,,b,16,melanoplus bivittatu,1,1,,,1,,3,
CGR02,3,2012,7,16,N04D,,b,17,melanoplus confusus,,,,,,1,1,
CGR02,3,2012,7,16,N04D,,b,18,melanoplus spp.,1,,,,,,1,
CGR02,3,2012,7,16,N04D,,b,20,syrbula admirabil,,,2,2,,4,8,
CGR02,3,2012,7,16,N04D,,b,21,orphulella speciosa,,2,,,,3,5,
CGR02,3,2012,7,16,N04D,,b,23,mermiria bivitatta,,,,,1,1,2,
CGR02,3,2012,7,16,N04D,,b,29,ageneotett deorum,1,,,,4,6,11,
CGR02,3,2012,7,16,N04D,,b,31,chortophag viridifas,,,,,1,,1,
CGR02,3,2012,7,16,N04D,,b,34,arphia simplex,,,,,1,,1,
CGR02,3,2012,7,16,N04D,,b,36,hadrotetti trifascia,,,,,,1,1,
CGR02,3,2012,7,16,N04D,,b,41,unknown,1,,,,,,1,
CGR02,3,2012,7,16,N04D,,b,51,pardalopho spp.,1,7,,,,,8,
CGR02,3,2012,7,16,020B,,a,4,hypochlora alba,,,2,,1,1,4,
CGR02,3,2012,7,16,020B,,a,5,campylacan olivacea,1,3,2,,,,6,
CGR02,3,2012,7,16,020B,,a,7,hesperotet viridis,,,,,,1,1,
CGR02,3,2012,7,16,020B,,a,9,phoetaliot nebrascen,33,14,1,2,,,50,
CGR02,3,2012,7,16,020B,,a,10,melanoplus scudderi,,,1,1,,,2,
CGR02,3,2012,7,16,020B,,a,12,melanoplus femurrubr,1,2,,,,,3,
CGR02,3,2012,7,16,020B,,a,16,melanoplus bivittatu,,,,,,1,1,
CGR02,3,2012,7,16,020B,,a,22,mermiria picta,,,,1,,1,2,
CGR02,3,2012,7,16,020B,,a,23,mermiria bivitatta,,,,,,1,1,
CGR02,3,2012,7,16,020B,,a,41,unknown,1,,,,,,1,
CGR02,3,2012,7,16,020B,,b,4,hypochlora alba,,1,4,2,1,,8,
CGR02,3,2012,7,16,020B,,b,5,campylacan olivacea,,,1,,,,1,
CGR02,3,2012,7,16,020B,,b,9,phoetaliot nebrascen,66,29,3,,,,98,
CGR02,3,2012,7,16,020B,,b,10,melanoplus scudderi,,1,,,,,1,
CGR02,3,2012,7,16,020B,,b,12,melanoplus femurrubr,3,,,,,,3,
CGR02,3,2012,7,16,020B,,b,16,melanoplus bivittatu,1,,,,1,1,3,
CGR02,3,2012,7,16,020B,,b,23,mermiria bivitatta,,,,,1,,1,
CGR02,3,2012,7,16,002C,,a,5,campylacan olivacea,,3,,,,,3,
CGR02,3,2012,7,16,002C,,a,9,phoetaliot nebrascen,,49,8,,,,57,
CGR02,3,2012,7,16,002C,,a,10,melanoplus scudderi,,1,1,,,,2,
CGR02,3,2012,7,16,002C,,a,12,melanoplus femurrubr,,2,,,,,2,
CGR02,3,2012,7,16,002C,,a,15,melanoplus keeleri,,1,1,,,,2,
CGR02,3,2012,7,16,002C,,a,16,melanoplus bivittatu,,,,,1,,1,
CGR02,3,2012,7,16,002C,,a,21,orphulella speciosa,,1,5,7,4,7,24,
CGR02,3,2012,7,16,002C,,a,23,mermiria bivitatta,,,1,2,,1,4,
CGR02,3,2012,7,16,002C,,a,30,mermiria spp.,,5,,,,,5,
CGR02,3,2012,7,16,002C,,a,51,pardalopho spp.,,1,,,,,1,
CGR02,3,2012,7,16,002C,,b,5,campylacan olivacea,,2,,,,,2,
CGR02,3,2012,7,16,002C,,b,9,phoetaliot nebrascen,,29,2,,,,31,
CGR02,3,2012,7,16,002C,,b,12,melanoplus femurrubr,7,5,,,,,12,
CGR02,3,2012,7,16,002C,,b,15,melanoplus keeleri,,2,,,,,2,
CGR02,3,2012,7,16,002C,,b,16,melanoplus bivittatu,,,,,1,1,2,
CGR02,3,2012,7,16,002C,,b,21,orphulella speciosa,,,2,10,,3,15,
CGR02,3,2012,7,16,002C,,b,23,mermiria bivitatta,,,,,,1,1,
CGR02,3,2012,7,16,002C,,b,30,mermiria spp.,,,2,,,,2,
CGR02,3,2012,7,16,002C,,b,40,arphia spp.,,1,,,,,1,
CGR02,3,2012,7,16,004F,,a,4,hypochlora alba,,1,1,3,,,5,
CGR02,3,2012,7,16,004F,,a,5,campylacan olivacea,,8,,,,,8,
CGR02,3,2012,7,16,004F,,a,7,hesperotet viridis,,,,,1,,1,
CGR02,3,2012,7,16,004F,,a,9,phoetaliot nebrascen,,18,1,,,,19,
CGR02,3,2012,7,16,004F,,a,10,melanoplus scudderi,,2,1,,,,3,
CGR02,3,2012,7,16,004F,,a,12,melanoplus femurrubr,,2,,,,,2,
CGR02,3,2012,7,16,004F,,a,15,melanoplus keeleri,,2,1,,,,3,
CGR02,3,2012,7,16,004F,,a,20,syrbula admirabil,,,,,1,1,2,
CGR02,3,2012,7,16,004F,,a,21,orphulella speciosa,,,1,1,,1,3,
CGR02,3,2012,7,16,004F,,a,23,mermiria bivitatta,,,,2,2,1,5,
CGR02,3,2012,7,16,004F,,b,4,hypochlora alba,,,,,1,,1,
CGR02,3,2012,7,16,004F,,b,5,campylacan olivacea,,8,5,1,,,14,
CGR02,3,2012,7,16,004F,,b,8,hesperotet spp.,,1,,,,,1,
CGR02,3,2012,7,16,004F,,b,9,phoetaliot nebrascen,,55,28,5,,,88,
CGR02,3,2012,7,16,004F,,b,10,melanoplus scudderi,,,2,1,,,3,
CGR02,3,2012,7,16,004F,,b,12,melanoplus femurrubr,,5,2,1,,,8,
CGR02,3,2012,7,16,004F,,b,15,melanoplus keeleri,,,1,1,,,2,
CGR02,3,2012,7,16,004F,,b,16,melanoplus bivittatu,,,,,1,,1,
CGR02,3,2012,7,16,004F,,b,20,syrbula admirabil,,,,2,,3,5,
CGR02,3,2012,7,16,004F,,b,21,orphulella speciosa,1,,,2,1,3,7,
CGR02,3,2012,7,16,004F,,b,22,mermiria picta,,,,,,2,2,
CGR02,3,2012,7,16,004F,,b,23,mermiria bivitatta,,,,3,3,12,18,
CGR02,3,2012,7,16,004F,,b,28,boopedon gracile,,,,,,1,1,
CGR02,3,2012,7,17,N20A,,a,4,hypochlora alba,,,1,,2,1,4,
CGR02,3,2012,7,17,N20A,,a,5,campylacan olivacea,,5,3,,,,8,
CGR02,3,2012,7,17,N20A,,a,9,phoetaliot nebrascen,,9,8,2,,,19,
CGR02,3,2012,7,17,N20A,,a,12,melanoplus femurrubr,,5,1,1,1,1,9,
CGR02,3,2012,7,17,N20A,,a,15,melanoplus keeleri,,,1,,1,,2,
CGR02,3,2012,7,17,N20A,,a,16,melanoplus bivittatu,,,,,3,1,4,
CGR02,3,2012,7,17,N20A,,a,20,syrbula admirabil,,,,3,3,3,9,
CGR02,3,2012,7,17,N20A,,a,21,orphulella speciosa,,1,,,2,6,9,
CGR02,3,2012,7,17,N20A,,a,22,mermiria picta,,,,1,,1,2,
CGR02,3,2012,7,17,N20A,,a,23,mermiria bivitatta,,,,,1,1,2,
CGR02,3,2012,7,17,N20A,,a,29,ageneotett deorum,,,,,1,,1,
CGR02,3,2012,7,17,N20A,,a,30,mermiria spp.,,1,,,,,1,
CGR02,3,2012,7,17,N20A,,a,40,arphia spp.,3,,,,,,3,
CGR02,3,2012,7,17,N20A,,a,51,pardalopho spp.,,1,,,,,1,
CGR02,3,2012,7,17,N20A,,b,4,hypochlora alba,,,,,,2,2,
CGR02,3,2012,7,17,N20A,,b,5,campylacan olivacea,,,1,,,,1,
CGR02,3,2012,7,17,N20A,,b,9,phoetaliot nebrascen,,2,1,,,,3,
CGR02,3,2012,7,17,N20A,,b,10,melanoplus scudderi,,,2,,,,2,
CGR02,3,2012,7,17,N20A,,b,15,melanoplus keeleri,,,2,,,,2,
CGR02,3,2012,7,17,N20A,,b,21,orphulella speciosa,,,,,2,,2,
CGR02,3,2012,7,17,N20A,,b,40,arphia spp.,1,,,,,,1,
CGR02,3,2012,7,17,N20A,,b,51,pardalopho spp.,2,3,,,,,5,
CGR02,3,2012,7,17,N01A,,a,4,hypochlora alba,,,,1,1,4,6,
CGR02,3,2012,7,17,N01A,,a,5,campylacan olivacea,,2,,,,,2,
CGR02,3,2012,7,17,N01A,,a,9,phoetaliot nebrascen,,2,,1,,,3,
CGR02,3,2012,7,17,N01A,,a,10,melanoplus scudderi,,,1,,,,1,
CGR02,3,2012,7,17,N01A,,a,12,melanoplus femurrubr,,1,,1,,,2,
CGR02,3,2012,7,17,N01A,,a,15,melanoplus keeleri,,,,1,1,3,5,
CGR02,3,2012,7,17,N01A,,a,16,melanoplus bivittatu,,,,,2,1,3,
CGR02,3,2012,7,17,N01A,,a,21,orphulella speciosa,,,,,3,6,9,
CGR02,3,2012,7,17,N01A,,a,22,mermiria picta,,,,,,1,1,
CGR02,3,2012,7,17,N01A,,a,23,mermiria bivitatta,,,,,1,,1,
CGR02,3,2012,7,17,N01A,,a,29,ageneotett deorum,,,,,1,,1,
CGR02,3,2012,7,17,N01A,,a,40,arphia spp.,1,,,,,,1,
CGR02,3,2012,7,17,N01A,,a,51,pardalopho spp.,2,,,,,,2,
CGR02,3,2012,7,17,N01A,,b,4,hypochlora alba,,,,1,2,1,4,
CGR02,3,2012,7,17,N01A,,b,5,campylacan olivacea,,6,2,1,,1,10,
CGR02,3,2012,7,17,N01A,,b,6,hesperotet speciosus,,,,1,,1,2,
CGR02,3,2012,7,17,N01A,,b,9,phoetaliot nebrascen,,,1,2,,,3,
CGR02,3,2012,7,17,N01A,,b,10,melanoplus scudderi,,,,1,,,1,
CGR02,3,2012,7,17,N01A,,b,12,melanoplus femurrubr,,2,1,3,2,1,9,
CGR02,3,2012,7,17,N01A,,b,15,melanoplus keeleri,,,,1,1,,2,
CGR02,3,2012,7,17,N01A,,b,16,melanoplus bivittatu,,,,,5,4,9,
CGR02,3,2012,7,17,N01A,,b,20,syrbula admirabil,,,,,2,4,6,
CGR02,3,2012,7,17,N01A,,b,21,orphulella speciosa,,,,,6,13,19,
CGR02,3,2012,7,17,N01A,,b,30,mermiria spp.,,,1,,,,1,
CGR02,3,2012,7,17,N01A,,b,33,arphia xanthopte,,,,,1,,1,
CGR02,3,2012,7,17,N01A,,b,40,arphia spp.,,,1,,,,1,
CGR02,3,2012,7,17,N01A,,b,51,pardalopho spp.,1,2,,,,,3,
CGR02,3,2012,7,17,N04A,,a,8,hesperotet spp.,,1,,,,,1,
CGR02,3,2012,7,17,N04A,,a,9,phoetaliot nebrascen,,2,3,2,,,7,
CGR02,3,2012,7,17,N04A,,a,12,melanoplus femurrubr,1,2,3,,,,6,
CGR02,3,2012,7,17,N04A,,a,15,melanoplus keeleri,,,,1,,,1,
CGR02,3,2012,7,17,N04A,,a,16,melanoplus bivittatu,,1,1,,1,,3,
CGR02,3,2012,7,17,N04A,,a,20,syrbula admirabil,,,,,,1,1,
CGR02,3,2012,7,17,N04A,,a,21,orphulella speciosa,,,,,2,6,8,
CGR02,3,2012,7,17,N04A,,a,22,mermiria picta,,,,,,1,1,
CGR02,3,2012,7,17,N04A,,a,29,ageneotett deorum,,,,,,2,2,
CGR02,3,2012,7,17,N04A,,a,51,pardalopho spp.,,1,,,,,1,
CGR02,3,2012,7,17,N04A,,b,5,campylacan olivacea,,3,,,,,3,
CGR02,3,2012,7,17,N04A,,b,10,melanoplus scudderi,,1,,,,,1,
CGR02,3,2012,7,17,N04A,,b,12,melanoplus femurrubr,2,,1,1,,,4,
CGR02,3,2012,7,17,N04A,,b,15,melanoplus keeleri,,,,2,,,2,
CGR02,3,2012,7,17,N04A,,b,20,syrbula admirabil,,,,1,,3,4,
CGR02,3,2012,7,17,N04A,,b,21,orphulella speciosa,,,,,1,6,7,
CGR02,3,2012,7,17,N04A,,b,29,ageneotett deorum,,,,,,4,4,
CGR02,3,2012,7,17,N04A,,b,33,arphia xanthopte,,,1,,,,1,
CGR02,3,2012,7,17,N04A,,b,51,pardalopho spp.,,8,,,,,8,
CGR02,3,2012,7,17,004B,,a,3,paratylota brunneri,,,2,,,,2,
CGR02,3,2012,7,17,004B,,a,4,hypochlora alba,,1,1,3,,,5,
CGR02,3,2012,7,17,004B,,a,5,campylacan olivacea,3,7,3,,,,13,
CGR02,3,2012,7,17,004B,,a,9,phoetaliot nebrascen,7,60,2,,,,69,
CGR02,3,2012,7,17,004B,,a,10,melanoplus scudderi,1,6,,,,,7,
CGR02,3,2012,7,17,004B,,a,15,melanoplus keeleri,,2,,,,,2,
CGR02,3,2012,7,17,004B,,a,18,melanoplus spp.,,6,,,,,6,
CGR02,3,2012,7,17,004B,,b,4,hypochlora alba,,1,,2,2,,5,
CGR02,3,2012,7,17,004B,,b,5,campylacan olivacea,1,2,1,,,,4,
CGR02,3,2012,7,17,004B,,b,9,phoetaliot nebrascen,5,13,,,,,18,
CGR02,3,2012,7,17,004B,,b,10,melanoplus scudderi,,1,,,,,1,
CGR02,3,2012,7,17,004B,,b,12,melanoplus femurrubr,,1,,,,,1,
CGR02,3,2012,7,17,004B,,b,15,melanoplus keeleri,,1,,1,,,2,
CGR02,3,2012,7,17,004B,,b,16,melanoplus bivittatu,,,,,1,,1,
CGR02,3,2012,7,17,004B,,b,21,orphulella speciosa,,,,,1,2,3,
CGR02,3,2012,7,17,004B,,b,22,mermiria picta,,,,,,1,1,
CGR02,3,2012,7,17,004B,,b,23,mermiria bivitatta,,,,,1,,1,
CGR02,3,2013,8,2,001d,fl,a,5,Campylacantha olivacea,17,14,8,7,,,46,archived 190111
CGR02,3,2013,8,2,001d,fl,a,7,Hesperotettix viridis,,,,,1,1,2,
CGR02,3,2013,8,2,001d,fl,a,9,Phoetaliotes nebrascensis,31,16,122,9,,,178,
CGR02,3,2013,8,2,001d,fl,a,12,Melanoplus femurrubrum,,1,1,,,,2,
CGR02,3,2013,8,2,001d,fl,a,13,Melanoplus packardii,,,,,,1,1,
CGR02,3,2013,8,2,001d,fl,a,15,Melanoplus keeleri,,,,5,,,5,
CGR02,3,2013,8,2,001d,fl,a,16,Melanoplus bivittatus,,,,,3,3,6,
CGR02,3,2013,8,2,001d,fl,a,20,Syrbula admirabilis,2,,5,4,,,11,
CGR02,3,2013,8,2,001d,fl,a,21,Orphulella speciosa,,,9,80,39,89,217,
CGR02,3,2013,8,2,001d,fl,a,28,Boopedon gracile,,,,,,1,1,
CGR02,3,2013,8,2,001d,fl,a,30,Mermiria spp.,1,,3,6,4,11,25,
CGR02,3,2013,8,2,001d,fl,a,40,Arphia spp.,,1,,1,,,2,
CGR02,3,2013,8,2,001d,fl,a,53,Boopedon spp.,,,,,,1,1,
CGR02,3,2013,8,2,001d,fl,a,56,Oecanthinae spp.,,,,,,,3,not broken down to age/sex category
CGR02,3,2013,8,2,001d,fl,a,59,Tettigoniidae spp.,,,,,,,39,not broken down to age/sex category
CGR02,3,2013,8,2,001d,fl,b,5,Campylacantha olivacea,9,2,3,,,,14,
CGR02,3,2013,8,2,001d,fl,b,9,Phoetaliotes nebrascensis,13,5,37,6,,,61,
CGR02,3,2013,8,2,001d,fl,b,10,Melanoplus scudderi,,1,,,,,1,
CGR02,3,2013,8,2,001d,fl,b,12,Melanoplus femurrubrum,1,,,,,,1,
CGR02,3,2013,8,2,001d,fl,b,15,Melanoplus keeleri,,,5,1,,,6,
CGR02,3,2013,8,2,001d,fl,b,20,Syrbula admirabilis,1,,,,,,1,
CGR02,3,2013,8,2,001d,fl,b,21,Orphulella speciosa,,,10,11,27,77,125,
CGR02,3,2013,8,2,001d,fl,b,30,Mermiria spp.,,,1,4,1,1,7,
CGR02,3,2013,8,2,001d,fl,b,40,Arphia spp.,2,,,,,,2,
CGR02,3,2013,8,2,001d,fl,b,51,Pardalophora spp.,,,1,,,,1,
CGR02,3,2013,8,2,001d,fl,b,56,Oecanthinae spp.,,,,,,,2,not broken down to age/sex category
CGR02,3,2013,8,2,001d,fl,b,59,Tettigoniidae spp.,,,,,,,32,not broken down to age/sex category
CGR02,3,2013,8,1,0spb,fl,a,5,Campylacantha olivacea,,1,2,,,,3,
CGR02,3,2013,8,1,0spb,fl,a,6,Hesperotettix speciosus,,,,2,,,2,
CGR02,3,2013,8,1,0spb,fl,a,7,Hesperotettix viridis,,,,,1,,1,
CGR02,3,2013,8,1,0spb,fl,a,9,Phoetaliotes nebrascensis,21,5,41,,,,67,
CGR02,3,2013,8,1,0spb,fl,a,10,Melanoplus scudderi,,,1,,,,1,
CGR02,3,2013,8,1,0spb,fl,a,12,Melanoplus femurrubrum,1,,,,,,1,
CGR02,3,2013,8,1,0spb,fl,a,15,Melanoplus keeleri,,1,1,1,,,3,
CGR02,3,2013,8,1,0spb,fl,a,16,Melanoplus bivittatus,,,,,2,1,3,
CGR02,3,2013,8,1,0spb,fl,a,20,Syrbula admirabilis,,,1,,,1,2,
CGR02,3,2013,8,1,0spb,fl,a,21,Orphulella speciosa,,,5,45,12,36,98,
CGR02,3,2013,8,1,0spb,fl,a,29,Ageneotettix deorum,,,,,,1,1,
CGR02,3,2013,8,1,0spb,fl,a,30,Mermiria spp.,,2,4,5,5,5,21,
CGR02,3,2013,8,1,0spb,fl,a,42,Schistocerca obscura,,,,,,1,1,
CGR02,3,2013,8,1,0spb,fl,a,53,Boopedon spp.,,,,,1,1,2,
CGR02,3,2013,8,1,0spb,fl,a,59,Tettigoniidae spp.,,,,,,,21,not broken down to age/sex category
